kepid,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_prad,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_fwm_stat_sig,koi_eccen,koi_srho,koi_sma,koi_max_sngle_ev,koi_model_chisq
9071593,Kepler-1162 c,CONFIRMED,59.284064,0.556,5.42,424.4,0.0193,1.81,10.66435,13.1,24,0.002,0,1.95609,0.2832,3.9195364,
8126558,Kepler-1815 b,CONFIRMED,12.19140405,0.091,1.8832,665.8,0.023339,2.46,15.443105,19.4,111,0.269,0,16.30776,0.0984,4.3906345,
11811193,Kepler-1163 b,CONFIRMED,6.11784972,0.391,3.458,60.5,0.007241,1.05,22.091854,25.8,218,0.025,0,1.0027,0.0685,12.458749,
3734418,Kepler-1164 b,CONFIRMED,3.97599629,0.331,2.2029,206,0.013018,1.11,20.612434,27.3,335,0.453,0,2.76446,0.0457,3.5695462,
3734418,,CANDIDATE,6.6254781,0.2113,2.358,122,0.009946,0.9,,2.7,,,0,4.0758,0.0641,,
8681734,Kepler-1198 b,CONFIRMED,7.68478504,0.045,2.447,274.1,0.014831,1.47,17.893642,21.4,170,0.343,0,4.61214,0.0732,4.008075,
10232693,,FALSE POSITIVE,0.990516282,0.989,2.019,101.6,0.013418,3.52,15.740138,20.4,634,0.0,0,0.04243,0.0206,4.540321,
8247771,Kepler-1200 b,CONFIRMED,1.118547814,0.221,1.5534,234.8,0.013601,0.98,18.01519,21.7,1192,0.015,0,2.48278,0.0188,3.8285618,
8165946,Kepler-1100 b,CONFIRMED,6.42199919,0.281,2.6192,161.6,0.011701,1.25,21.660759,25.4,209,0.013,0,2.77143,0.0684,3.8534427,
12017109,Kepler-1679 b,CONFIRMED,9.75374033,0.295,2.348,430.8,0.019066,1.87,17.274105,18.9,139,0.0,0,5.90057,0.0892,4.3146462,
9225395,Kepler-1101 b,CONFIRMED,81.3153052,0.013,5.807,715.5,0.023917,2.55,18.805635,20.7,15,0.336,0,3.7595,0.3483,7.37554,
10709622,Kepler-1102 b,CONFIRMED,51.3283527,0.582,9.357,692.3,0.025029,3.06,26.047709,34.7,28,0.049,0,0.31768,0.2731,7.873876,
9022166,Kepler-368 b,CONFIRMED,26.8475962,0.457,10.068,254.1,0.01474,3.2,23.146439,39.2,27,0.032,0,0.16528,0.1833,6.623207,
9022166,Kepler-368 c,CONFIRMED,72.3826983,0.791,8.279,366.4,0.019396,4.21,19.336872,29.5,9,0.97,0,0.28658,0.355,7.6299343,
10965588,Kepler-1132 b,CONFIRMED,62.8917493,0.632,6.831,791,0.02681,2.5,17.591223,22.6,19,0.315,0,0.8818,0.2881,6.4027557,
4043443,,FALSE POSITIVE,119.8401019,1.269,3.6796,5448.7,0.365731,26.96,74.31422,83.7,10,0.499,0,2.61057,0.4267,29.969627,
8491277,Kepler-498 b,CONFIRMED,9.61375316,0.604,4.654,797.9,0.026947,3.27,83.48201,108.6,142,0.057,0,0.46378,0.0897,11.460757,
8613535,Kepler-1165 c,CONFIRMED,29.9685917,0.282,6.678,309.5,0.016258,1.91,19.811733,26.5,47,0.125,0,0.79028,0.1969,6.2564845,
8613535,,CANDIDATE,15.5943758,0.5,7.367,95.4,0.009192,1.08,8.374003,11.9,81,0.707,0,0.22255,0.1274,4.7154207,
8613535,Kepler-1165 b,CONFIRMED,9.47850818,0.112,6.154,184.6,0.012482,1.47,20.036823,26.7,141,0.228,0,0.35078,0.0914,4.951053,
12256520,Kepler-1166 b,CONFIRMED,33.2407985,0.231,4.675,341.9,0.01668,1.51,17.635292,20.4,38,0.024,0,2.66299,0.1975,5.539942,
12256520,,CANDIDATE,7.25101997,0.314,2.799,122.8,0.010066,0.91,9.212867,12.2,178,0.077,0,2.47171,0.0716,3.2522657,
3337432,,FALSE POSITIVE,2.97600846,0.715,4.274,103.2,0.009965,2.27,20.244244,25.9,455,0.0,0,0.12518,0.0437,4.1984186,
5629538,Kepler-1201 b,CONFIRMED,15.18727049,0.839,4.509,292.5,0.017654,1.94,17.602406,21.4,73,0.129,0,0.26952,0.1183,4.616219,
8235924,Kepler-1203 b,CONFIRMED,0.588001053,0.403,1.1451,297.4,0.015848,0.99,31.676039,50.9,2275,0.027,0,2.81504,0.0114,4.172254,
6941084,Kepler-1204 b,CONFIRMED,85.7357202,0.033,7.625,747.7,0.025021,2.94,16.812538,20.8,17,0.695,0,1.75443,0.3877,7.2086773,
6200235,Kepler-1205 b,CONFIRMED,1.078389713,0.846,1.3394,300.5,0.018374,1.98,30.415829,23.6,1239,0.002,0,0.75953,0.0196,4.266609,
8612275,Kepler-360 b,CONFIRMED,3.289726319,0.052,2.3274,234.9,0.013779,1.37,19.873373,27.0,407,0.001,0,2.29385,0.0424,3.9105492,
8612275,Kepler-360 c,CONFIRMED,7.18644594,0.892,1.4972,402,0.02206,2.19,18.709436,23.8,172,0.0,0,2.24354,0.0714,4.7410917,
7207061,Kepler-417 c,CONFIRMED,15.94248453,0.022,3.4894,1093.7,0.029718,2.62,29.598806,34.3,73,0.01,0,3.45443,0.1194,6.1883283,
7207061,Kepler-417 b,CONFIRMED,12.33087921,0.011,3.0664,872.2,0.026543,2.34,26.103512,28.3,88,0.011,0,3.9034,0.1006,6.597222,
7286911,Kepler-1133 b,CONFIRMED,11.55562042,0.874,1.6758,441.5,0.022688,2.11,18.907585,22.7,117,0.0,0,3.10825,0.0983,4.511095,
8591173,Kepler-1804 b,CONFIRMED,12.2885046,0.632,2.807,342.1,0.017657,3.22,17.047945,12.0,111,,0,2.38362,0.1017,4.0287733,
6962109,Kepler-1134 b,CONFIRMED,17.13263125,0.298,3.0555,850.2,0.026597,2.31,22.876215,26.4,66,0.135,0,4.80501,0.1242,5.2902617,
5706595,Kepler-370 c,CONFIRMED,19.0231361,0.698,3.431,401.6,0.019553,2.04,18.81096,19.7,70,0.137,0,1.63025,0.1374,4.5457025,
5706595,Kepler-370 b,CONFIRMED,4.57948235,0.055,3.106,207.1,0.012971,1.35,17.950302,20.0,285,0.0,0,1.33901,0.0532,4.268362,
5706595,,CANDIDATE,150.381954,0.892,4.968,396.1,0.021711,2.26,7.760867,7.8,7,0.463,0,1.28279,0.5454,4.896137,
11774303,,FALSE POSITIVE,0.614083885,0.106,0.9817,389.5,0.01832,2.55,33.34368,36.4,2178,0.0,0,5.8184,0.0156,4.61359,
10329469,Kepler-1168 b,CONFIRMED,55.8224775,0.031,5.457,879.6,0.026492,2.13,20.842255,23.7,22,0.054,0,3.12988,0.2663,7.0354476,
9717943,Kepler-1169 b,CONFIRMED,6.11010439,0.284,2.314,59.7,0.007118,0.93,14.305465,11.8,218,0.011,0,3.75664,0.0709,4.2568235,
8026752,Kepler-502 b,CONFIRMED,4.286866229,0.757,4.4726,1321.9,0.036172,4.14,101.53744,167.3,316,0.047,0,0.14938,0.0535,11.960636,
1872821,Kepler-1828 b,CONFIRMED,10.27380957,0.125,3.252,352.8,0.017115,1.68,17.77157,19.2,126,0.049,0,2.59443,0.0924,4.465435,
8013439,Kepler-381 c,CONFIRMED,13.39155154,0.539,3.391,48.9,0.006628,1.58,18.317858,24.5,95,0.433,0,1.78056,0.1173,4.9135346,
8013439,Kepler-381 b,CONFIRMED,5.62904396,0.237,3.7295,39.5,0.005805,1.39,23.317818,32.2,237,0.018,0,0.8586,0.0658,4.312793,
8013439,Kepler-381 d,CONFIRMED,8.2562857,0.816,2.0378,37.3,0.006235,1.49,14.519956,18.2,140,0.762,0,1.68502,0.085,6.20247,
6921944,Kepler-1105 b,CONFIRMED,4.421566535,0.869,2.1229,684,0.028726,2.19,28.934011,31.9,307,0.0,0,0.66228,0.0471,4.198272,
9532052,Kepler-67 b,CONFIRMED,15.72585941,0.122,3.8284,1313.1,0.032661,2.69,29.69453,32.7,70,0.002,0,2.55018,0.1151,6.6724334,
8164012,Kepler-1106 b,CONFIRMED,1.252753881,0.4,2.1472,200,0.013107,2.44,25.040089,40.5,1069,0.008,0,0.89491,0.0239,4.9502788,
4140813,Kepler-1795 b,CONFIRMED,13.36019864,0.534,2.788,699.9,0.024481,1.84,18.731478,21.3,103,0.121,0,3.47892,0.1002,4.1427994,
8611781,Kepler-1135 b,CONFIRMED,76.957056,0.638,9.551,367.1,0.018409,2.09,20.560215,26.5,17,0.674,0,0.37258,0.3436,8.274409,
3097926,,CANDIDATE,14.97974335,0.93,4.126,1211.8,0.040734,3.79,29.358696,33.2,72,0.205,0,0.18444,0.1106,6.291428,
10518424,,CANDIDATE,6.7445683,0.1199,3.813,86.6,0.008556,0.86,,6.8,,,0,1.03335,0.0693,,
10518424,,FALSE POSITIVE,2.69633621,1.141,5.238,238.6,0.156523,15.78,20.97176,26.5,501,0.0,0,0.00666,0.0376,3.6346636,
5601258,Kepler-1805 b,CONFIRMED,8.84784273,0.047,2.0572,460.2,0.019043,1.15,18.348387,21.1,120,0.073,0,9.04523,0.0699,4.121263,
7960980,Kepler-1170 b,CONFIRMED,9.98970266,0.005,3.7,988.4,0.028075,2.48,19.314867,24.1,62,0.198,0,1.80902,0.088,5.518997,
8107225,Kepler-499 b,CONFIRMED,5.63252508,0.455,2.1448,634.4,0.023204,2.04,62.67986,70.9,241,0.0,0,3.71393,0.0598,7.3015237,
3458028,Kepler-1171 b,CONFIRMED,1.442592305,0.207,2.9698,166,0.011979,2.67,39.161354,27.1,742,0.043,0,0.47046,0.0284,4.9855943,
3342794,Kepler-376 c,CONFIRMED,14.17222858,0.869,2.6297,246.8,0.01667,2.39,21.586357,24.5,94,0.055,0,0.96515,0.1146,6.1268992,
3342794,Kepler-376 b,CONFIRMED,4.92031063,0.242,4.046,81,0.00824,1.18,14.886244,17.7,272,0.505,0,0.59154,0.0566,4.3735704,
5716932,Kepler-1830 b,CONFIRMED,56.4931698,0.707,8.704,411.9,0.019847,4.43,21.514553,31.8,19,0.469,0,0.28729,0.3259,6.768469,
11288051,Kepler-124 c,CONFIRMED,13.82142084,0.904,3.985,765.2,0.030937,2.2,64.584526,75.3,76,0.157,0,0.22484,0.1005,11.4743395,
11288051,Kepler-124 d,CONFIRMED,30.9505927,0.958,5.394,301.4,0.021282,1.51,20.53855,23.2,36,0.023,0,0.07455,0.1719,6.1963134,
11288051,Kepler-124 b,CONFIRMED,3.41045981,0.971,2.866,136.2,0.014889,1.06,19.187426,22.5,302,0.298,0,0.03759,0.0395,4.5556083,
7515670,,FALSE POSITIVE,2.30367952,0.964,3.0898,136.4,0.01379,1.3,19.203114,18.9,1168,0.0,0,0.02996,0.0337,4.2442045,
7515670,,FALSE POSITIVE,1.1518407,,2.53,,,,,,,0.0,,,,,
11566256,Kepler-1831 b,CONFIRMED,5.78387049,0.227,1.3966,413.3,0.018724,2.07,16.521729,20.7,236,0.199,0,17.54748,0.0655,4.1478977,
8495415,Kepler-1208 b,CONFIRMED,11.08507658,0.819,1.751,771.8,0.028916,2.5,14.295716,17.7,96,0.049,0,4.20703,0.0901,3.4340231,
8495415,,FALSE POSITIVE,2.237180102,0.374,1.4734,493.8,0.020266,1.75,19.653214,23.3,506,0.001,0,5.07443,0.031,4.6350493,
4055304,Kepler-1107 b,CONFIRMED,0.571038347,0.876,1.1267,242.1,0.017056,1.65,40.98029,38.2,2340,0.284,0,0.6221,0.0126,4.4578166,
4857213,Kepler-1680 b,CONFIRMED,8.77425786,0.917,2.2245,239.6,0.017677,1.75,22.719732,22.3,154,0.214,0,0.58484,0.0784,4.3692803,
9415108,Kepler-1108 b,CONFIRMED,4.51005082,0.115,2.1533,294.8,0.01542,1.74,19.142262,21.5,299,0.0,0,3.91979,0.0511,3.782179,
4262581,Kepler-1109 b,CONFIRMED,37.6468519,0.008,6.344,427.4,0.018542,5.37,24.910862,31.0,34,0.761,0,1.31457,0.2466,7.4408855,
8591693,Kepler-1796 b,CONFIRMED,29.4557841,0.018,3.451,533.8,0.021147,2.19,22.977419,26.6,45,0.006,0,6.43467,0.1879,6.640798,
8282651,Kepler-1136 b,CONFIRMED,2.361724472,0.009,1.2167,587,0.021561,1.53,25.818338,34.6,569,0.018,0,11.81578,0.0299,4.111171,
8282651,,CANDIDATE,4.16288745,0.4265,0.678,391.7,0.018573,1.32,,12.0,,,0,89.35811,0.0436,,
11401767,Kepler-372 c,CONFIRMED,20.0545282,0.939,7.173,305.4,0.019945,2.63,22.644096,26.9,70,0.0,0,0.02963,0.1512,4.890666,
11401767,Kepler-372 d,CONFIRMED,30.0899459,0.907,6.654,242.6,0.017063,2.25,14.921383,16.6,43,0.111,0,0.08382,0.1982,3.848563,
11401767,Kepler-372 b,CONFIRMED,6.84978728,0.954,4.919,139.2,0.013842,1.83,14.254301,17.0,182,0.412,0,0.02164,0.0739,4.0265026,
10909127,Kepler-1138 b,CONFIRMED,3.17059731,0.793,1.6686,325.4,0.018398,1.69,16.098915,20.1,325,0.021,0,1.52041,0.0415,3.3279424,
3661886,Kepler-377 c,CONFIRMED,27.0142622,0.009,5.385,287.6,0.015459,2,18.630243,25.5,40,0.0,0,1.52782,0.1779,5.2605224,
3661886,Kepler-377 b,CONFIRMED,12.50945798,0.626,3.479,155.3,0.011945,1.54,12.33673,16.0,83,0.016,0,1.26157,0.1065,3.9647422,
2439243,Kepler-1172 b,CONFIRMED,26.0203329,0.704,4.965,1164.4,0.033353,4.53,22.805443,23.7,42,0.073,0,0.77769,0.168,5.891221,
9221517,Kepler-1173 b,CONFIRMED,0.769854899,0.705,1.0243,109.6,0.010351,0.93,17.038412,28.7,1736,0.013,0,2.42718,0.0157,4.840302,
9221517,,CANDIDATE,455.27405,0.2429,2.4,366,0.01719,1.54,,4.5,,0.138,0,266.86035,1.1097,,
6751874,Kepler-1174 b,CONFIRMED,6.89226333,0.061,2.4921,214.4,0.01332,2.13,19.705582,22.4,194,0.0,0,3.89135,0.0732,3.6841464,
10863608,Kepler-1210 b,CONFIRMED,8.07127043,0.271,2.393,318.2,0.016427,1.53,15.912708,16.9,159,0.459,0,4.6734,0.0753,3.9031043,
5602588,Kepler-1211 b,CONFIRMED,11.01819178,0.883,4.635,545.7,0.024936,2.64,18.041595,22.0,92,0.73,0,0.13325,0.0985,4.290722,
5602588,,CANDIDATE,6.3143447,0.0584,2.796,191.4,0.012685,1.34,,6.4,,,0,2.52178,0.068,,
5602588,,CANDIDATE,7.2274321,0.003,4.967,173.3,0.012051,1.28,7.709472,9.2,131,0.832,0,0.51788,0.0744,3.0982773,
5547480,,FALSE POSITIVE,3.979867514,1.216,2.3607,907.6,0.249402,26.5,54.96573,65.2,269,0.0,0,0.06913,0.0501,8.755312,
11462341,,CANDIDATE,42.3375799,0.947,4.924,354.8,0.022832,1.45,16.06687,18.1,33,0.165,0,0.17163,0.1997,4.7603774,
9405595,Kepler-1797 b,CONFIRMED,23.3593589,0.94,5.389,570.1,0.027068,2.98,19.423765,25.9,59,0.619,0,0.08975,0.1637,4.9988165,
3546060,Kepler-1110 b,CONFIRMED,9.69310837,0.534,2.734,1130.7,0.031409,2.12,27.055878,30.4,121,0.027,0,2.74996,0.0754,5.1557827,
7019489,,FALSE POSITIVE,24.2598301,1.244,3.897,1540.3,0.289221,25.42,24.466516,26.3,47,0.0,0,0.13419,0.1576,6.972436,
2141783,,FALSE POSITIVE,116.5214317,1.26,5.577,771.5,0.288236,44.41,19.212767,25.0,12,0.041,0,0.10988,0.4817,6.8755603,
4144576,Kepler-1139 b,CONFIRMED,0.813166357,0.06,1.4122,173.5,0.011791,1.14,32.83322,34.8,1643,0.338,0,2.57532,0.0165,4.092596,
8494542,Kepler-1807 b,CONFIRMED,10.86062378,0.261,2.2874,189.6,0.012793,2.09,18.126743,20.7,122,0.002,0,7.17845,0.0988,4.023105,
9992325,Kepler-1140 b,CONFIRMED,24.08632177,0.802,2.236,1041.7,0.033194,2.78,15.811826,18.0,29,0.456,0,5.03073,0.1478,4.8925037,
11073656,,CANDIDATE,1.834277283,0.381,1.7499,286.5,0.015647,1.64,19.764223,24.8,471,0.0,0,2.43783,0.029,3.262246,
10206675,,FALSE POSITIVE,17.40208965,1.216,3.745,616.5,0.243775,16.37,17.57639,20.9,76,0.0,0,0.05164,0.1129,4.0797215,
9945370,Kepler-1175 b,CONFIRMED,37.9456138,0.263,4.093,1032.9,0.029502,2.79,21.172686,24.0,36,0.811,0,4.60464,0.2181,5.575577,
3832716,,FALSE POSITIVE,1.141877248,0.598,4.33931,309490,0.593216,88.62,6993.098,2036.3,0,,0,0.45438,0.0212,562.9305,
8453211,,FALSE POSITIVE,5.77675928,1.272,6.789,3522.5,0.34292,32.77,376.30072,141.4,235,0.0,0,0.01649,0.0575,123.59964,
8973129,Kepler-1176 b,CONFIRMED,24.1738244,0.251,3.056,532.6,0.020897,2.21,17.771389,21.5,57,0.059,0,6.92559,0.1589,4.7965813,
12505654,Kepler-1829 b,CONFIRMED,5.186737262,0.825,0.8023,712.7,0.028314,2.4,17.147388,25.7,256,0.001,0,19.63952,0.0559,2.9502823,
7215678,,CANDIDATE,1.151244686,1.387,1.272,269.6,0.400856,40.32,30.30411,32.6,1159,0.0,0,0.10592,0.0215,4.306467,
11670125,Kepler-1206 b,CONFIRMED,1.217000383,0.028,1.3285,459.8,0.019082,1.58,23.326597,26.5,1067,0.154,0,4.67568,0.0201,3.8816428,
11461844,Kepler-1207 b,CONFIRMED,13.6823798,0.595,4.153,179.6,0.012774,1.43,13.931851,17.0,103,0.43,0,0.8893,0.1156,3.8608358,
7449554,,CANDIDATE,2.42088277,0.227,2.812,223.3,0.013564,2.27,17.84133,20.7,536,0.0,0,0.89697,0.0355,4.2680836,
7449554,,CANDIDATE,15.9042402,0.876,2.093,444.8,0.022682,3.79,10.213241,13.3,0,,0,2.15761,0.1246,3.6130648,
9351920,Kepler-1111 b,CONFIRMED,8.79618433,0.05,3.3781,286.3,0.015488,1.77,22.175014,27.0,151,0.019,0,2.01055,0.0872,3.7932694,
8219268,Kepler-91 b,CONFIRMED,6.24667547,0.877,11.261,396.8,0.021978,14.93,27.74473,63.6,214,0.056,0,0.00678,0.0709,4.8036923,
8219268,,FALSE POSITIVE,43.501748,0.909,10.755,167.1,0.01487,10.1,7.4894543,9.5,24,0.21,0,0.02719,0.2587,3.3025885,
10531955,Kepler-1141 b,CONFIRMED,2.344512589,0.803,1.4116,58.9,0.00784,0.97,20.373524,21.9,563,0.763,0,1.6208,0.0345,3.4308472,
8168187,Kepler-1142 b,CONFIRMED,18.3027235,0.742,8.262,186.7,0.013531,2.72,20.559645,24.7,76,0.204,0,0.09089,0.1343,4.911872,
8168187,,CANDIDATE,35.502865,0.783,8.149,115.9,0.010848,2.18,9.355246,11.0,38,0.122,0,0.14489,0.2088,3.9271917,
4142847,Kepler-1143 b,CONFIRMED,2.888904439,0.77,1.6043,402.2,0.020322,1.68,19.46216,23.7,457,0.002,0,1.7966,0.0371,3.4937615,
4142847,Kepler-1143 c,CONFIRMED,210.631486,0.642,8.419,1657.8,0.038919,3.23,20.487455,25.9,6,0.0,0,1.62078,0.6477,9.889065,
10203349,Kepler-1144 b,CONFIRMED,17.14648756,0.918,4.2354,440.3,0.02359,3.64,24.467686,28.3,68,0.189,0,0.17837,0.1291,6.794021,
9718066,Kepler-378 b,CONFIRMED,16.09227518,0.932,2.1072,128.5,0.013459,0.98,15.470267,18.1,83,0.455,0,0.9088,0.1117,4.6723485,
9718066,Kepler-378 c,CONFIRMED,28.9060526,0.863,3.099,99,0.010783,0.79,10.917804,13.3,48,0.196,0,1.1896,0.165,3.6457732,
3440978,,CANDIDATE,38.103908,0.987,3.837,961.1,0.048466,4.08,17.198523,20.3,35,0.342,0,0.25507,0.1989,5.3905783,
3867615,Kepler-379 c,CONFIRMED,62.7843981,0.272,4.81,325,0.016583,2.28,16.83565,21.1,13,0.109,0,4.47136,0.3194,8.073649,
3867615,Kepler-379 b,CONFIRMED,20.0983676,0.02,5.207,157.8,0.011476,1.58,15.687434,20.9,51,0.008,0,1.24221,0.1495,4.3078794,
7987866,Kepler-1832 b,CONFIRMED,3.13877646,0.436,1.6663,174.1,0.012262,0.97,18.053844,20.2,423,0.869,0,4.38191,0.037,4.73287,
9532710,,CANDIDATE,5.24242029,0.863,6.413,334.9,0.019344,3.86,17.192307,20.1,122,0.067,0,0.02979,0.0552,3.9779058,
11560897,Kepler-430 b,CONFIRMED,35.9682692,0.883,2.839,269.7,0.017647,2.95,18.063833,21.0,40,0.023,0,1.72368,0.2269,7.0829196,
11560897,Kepler-430 c,CONFIRMED,110.978266,0.074,11.312,150.2,0.011132,1.86,10.778026,14.0,13,0.014,0,0.66317,0.4808,5.1826825,
11342416,Kepler-1209 b,CONFIRMED,25.3690868,0.845,4.746,110.1,0.0109,1.67,17.536955,21.6,45,0.428,0,0.34303,0.18,4.3140135,
4254466,Kepler-1113 b,CONFIRMED,42.3006282,0.269,4.372,507.9,0.020615,2.54,20.131565,23.8,31,0.0,0,4.07265,0.2415,5.3058343,
9904006,Kepler-361 c,CONFIRMED,55.1866213,0.225,9.133,375.5,0.017841,2.47,22.96327,36.2,18,0.965,0,0.59772,0.2919,8.441685,
9904006,,CANDIDATE,20.1890396,0.541,6.251,112.1,0.010011,1.39,10.472294,15.0,49,0.222,0,0.43345,0.1493,4.067531,
9904006,Kepler-361 b,CONFIRMED,8.48651582,0.009,5.267,110.8,0.009651,1.34,17.808954,21.1,124,0.082,0,0.50575,0.0838,4.859582,
5288570,,FALSE POSITIVE,1.728528176,0.787,3.682,197.6,0.014151,5.07,19.778193,26.2,627,0.0,0,0.09372,0.0326,4.0968633,
9364609,Kepler-1114 b,CONFIRMED,14.97436238,0.092,2.4461,265.4,0.014655,1.28,21.028004,24.9,90,0.028,0,8.90485,0.1102,4.45785,
7457296,Kepler-1145 b,CONFIRMED,3.97076603,0.775,1.814,349.2,0.018881,1.6,19.846106,23.9,342,0.117,0,1.6408,0.0443,3.8851566,
10328458,Kepler-1146 b,CONFIRMED,2.352273912,0.095,1.7389,318.6,0.015785,1.29,17.161512,20.4,570,0.607,0,3.92223,0.0325,4.466755,
7050060,,FALSE POSITIVE,22.0425953,1.191,61.2018,348,0.209167,28.78,22.847235,90.4,64,0.0,0,9e-05,0.1515,5.626088,
4248120,Kepler-1808 b,CONFIRMED,23.34036251,0.25,2.054,615.1,0.022658,2.21,15.966751,18.2,56,0.076,0,22.15458,0.1467,4.977631,
8321314,Kepler-1683 b,CONFIRMED,15.03366411,0.01,3.272,374.9,0.017431,1.7,17.912304,22.2,88,0.008,0,3.81266,0.1182,4.2781105,
6934986,,CANDIDATE,131.485184,0.578,5.294,557.8,0.022374,3.03,13.6104,19.4,11,0.0,0,4.47933,0.501,6.2828665,
4049901,,CANDIDATE,16.2908527,0.105,3.176,44.1,0.006003,0.52,12.523286,14.5,86,0.0,0,4.29798,0.1178,3.9931417,
11498128,Kepler-1177 b,CONFIRMED,106.247882,0.586,13.78,397.4,0.01889,2.01,19.08947,24.0,12,0.722,0,0.19823,0.4301,7.641068,
8041216,Kepler-500 b,CONFIRMED,8.508333104,0.004,3.4559,646.5,0.023076,2.6,76.45331,93.4,158,0.01,0,1.86439,0.0806,10.224901,
11824786,Kepler-1212 b,CONFIRMED,12.94123564,0.028,4.636,328.8,0.016629,1.7,18.872335,22.1,101,0.016,0,1.15071,0.1082,4.5686707,
12254909,Kepler-1213 b,CONFIRMED,5.349791,0.867,4.279,88.8,0.00997,1.29,19.153894,23.3,249,0.888,0,0.08396,0.0635,4.319442,
10798331,,CANDIDATE,147.281212,0.474,7.375,452.8,0.0198,2.28,13.011319,17.3,8,0.02,0,2.28018,0.5348,6.0648117,
9364290,Kepler-382 b,CONFIRMED,5.26211833,0.71,3.244,194.5,0.013665,1.95,17.530895,20.3,254,0.018,0,0.49847,0.0585,3.7129726,
9364290,Kepler-382 c,CONFIRMED,12.1628195,0.971,2.3161,306.3,0.02198,3.14,13.138888,15.2,97,0.079,0,0.26763,0.1023,3.2365022,
5022828,Kepler-1115 b,CONFIRMED,23.5541012,0.536,7.3,95.2,0.009353,2.33,24.207443,29.9,43,0.125,0,0.32025,0.2134,9.340835,
8233702,Kepler-1116 b,CONFIRMED,41.6977582,0.018,5.513,684.8,0.02375,2.26,22.457796,27.7,34,0.882,0,2.25165,0.233,6.0665307,
8381204,Kepler-1119 b,CONFIRMED,8.32651854,0.782,5.483,267.9,0.016452,1.8,23.312294,27.2,164,0.335,0,0.11889,0.0812,4.563028,
12058204,Kepler-373 b,CONFIRMED,5.53533152,0.051,2.793,260.6,0.014566,1.75,22.891153,27.5,240,0.024,0,2.23423,0.0601,5.088051,
12058204,Kepler-373 c,CONFIRMED,16.7261969,0.496,2.708,194.9,0.01301,1.56,9.14335,11.6,76,0.038,0,4.89667,0.1257,4.947707,
5357545,Kepler-1809 b,CONFIRMED,3.757294695,0.586,0.9269,273.3,0.015786,1.23,18.972502,23.4,359,0.891,0,22.78308,0.0435,3.980435,
6871071,Kepler-374 c,CONFIRMED,3.2828024,0.159,3.2532,142.5,0.010816,1.79,17.39639,24.4,340,0.017,0,0.80721,0.0436,4.64141,
6871071,Kepler-374 d,CONFIRMED,5.02818253,0.3,3.526,181.3,0.012294,2.03,20.093796,26.1,236,0.067,0,0.87899,0.0579,4.6452513,
6871071,Kepler-374 b,CONFIRMED,1.897828815,0.227,2.7114,132.4,0.010464,1.73,22.647596,27.2,707,0.324,0,0.7822,0.0302,4.763204,
6871071,,CANDIDATE,7.66462913,0.216,3.614,114.1,0.009699,1.6,9.758844,13.2,136,0.24,0,1.31718,0.0767,4.6038723,
6871071,,CANDIDATE,11.9294568,0.3789,3.193,132.3,0.010682,1.05,,11.7,,,0,2.54484,0.0984,,
5342473,Kepler-1818 b,CONFIRMED,4.64495172,0.301,3.366,147.4,0.011202,1.38,16.698652,19.8,224,0.006,0,0.92945,0.055,4.009866,
9963265,Kepler-1819 b,CONFIRMED,16.48686712,1.198,1.431,987.9,0.23474,27.45,17.792856,22.1,67,0.0,0,1.25674,0.1337,4.376047,
10583761,Kepler-1179 b,CONFIRMED,2.685054445,0.762,1.0473,252.7,0.016076,1.46,23.684656,28.9,499,0.031,0,6.02532,0.0346,5.425399,
7542813,Kepler-1180 b,CONFIRMED,16.8600805,0.682,5.557,273.4,0.016086,1.71,18.93551,22.4,82,0.706,0,0.35562,0.1246,4.583928,
12058147,Kepler-1082 b,CONFIRMED,1.54320541,0.217,2.5779,91.2,0.008754,1.23,28.826073,35.2,866,0.011,0,0.74646,0.0257,5.1628966,
8164257,Kepler-357 d,CONFIRMED,49.5004725,0.162,5.772,965.2,0.027578,2.49,22.268452,27.8,28,0.011,0,2.26905,0.2441,6.1370068,
8164257,Kepler-357 b,CONFIRMED,6.47539108,0.486,2.7048,530.6,0.02122,1.92,24.047394,28.1,207,0.85,0,2.0051,0.0629,5.2170234,
8164257,Kepler-357 c,CONFIRMED,16.85825609,0.763,2.0728,759.6,0.027757,2.51,17.46432,21.8,76,0.228,0,5.22402,0.1191,4.8221455,
6774537,Kepler-1120 b,CONFIRMED,2.949029106,0.044,2.0311,358.3,0.016815,1.48,25.901522,29.3,452,0.192,0,3.12463,0.0369,4.5250044,
10404582,Kepler-362 c,CONFIRMED,37.8658964,0.18,4.782,395.2,0.018061,2.01,22.91786,25.9,37,0.604,0,2.93888,0.2221,5.9587154,
10404582,Kepler-362 b,CONFIRMED,10.32736351,0.754,1.889,126.9,0.011237,1.25,8.887124,9.7,133,0.222,0,3.96043,0.0934,3.523154,
5959753,Kepler-496 b,CONFIRMED,8.30865307,0.333,3.2747,836.1,0.026057,2.42,56.046688,74.3,162,0.002,0,1.82711,0.0747,7.1707487,
6021193,Kepler-363 d,CONFIRMED,11.93205399,0.123,6.205,178.5,0.01206,1.83,23.378767,32.3,90,,0,0.42807,0.1079,6.9109793,
